country,match_type,keyword,campaign,current_bid,sweet_spot_bid,recommended_bid,action,impressions,orders,acos
CA,EXACT,kw-3w-7f7ace,CA-Campaign-9C5C3F,0.17,0.3397612359550562,0.3397612359550562,increase,16366,1,1.532030620467365
FR,BROAD,keyword-cae271,FR-Campaign-5C43D8,0.21,0.26,0.25,increase,16341,2,0.1329314308019256
DE,BROAD,keyword-867710,DE-Campaign-212ACD,0.05,0.184690067214339,0.1017857142857142,increase,16334,2,0.0349168488703372
FR,BROAD,keyword-e3aa03,FR-Campaign-4C0D89,0.24,0.26,0.25,increase,16329,1,0.1954841825645979
AU,BROAD,keyword-ef3327,AU-Campaign-17F378,0.39,0.7326315789473684,0.5762857142857142,increase,16303,2,0.0252585306093035
CA,PHRASE,kw-3w-73e1f1,CA-Campaign-2D6A9C,0.24,0.2890287277701778,0.2890287277701778,increase,16299,3,0.258212834010795
FR,BROAD,keyword-eb03bb,FR-Campaign-CC412B,0.22,0.26,0.25,increase,16290,7,0.0950461223095319
FR,EXACT,keyword-a8ddf3,FR-Campaign-2E3738,0.17,0.2731457431457432,0.25,increase,16278,8,0.1866510538641686
ES,BROAD,keyword-4439a8,ES-Campaign-F25838,0.03,0.1474180865006553,0.1186842105263158,increase,16278,2,0.0084775068375441
FR,EXACT,keyword-555ad7,FR-Campaign-A21D15,0.2,0.2731457431457432,0.25,increase,16268,3,0.6362965695315382
CA,PHRASE,keyword-39c6dc,CA-Campaign-1D22B0,0.2,0.2890287277701778,0.2890287277701778,increase,16230,0,2253.0
CA,EXACT,keyword-ee0c3c,CA-Campaign-C0CCB7,0.32,0.3397612359550562,0.3397612359550562,increase,16224,0,685.0
FR,BROAD,kw-3w-8f3d7b,FR-Campaign-4C7272,0.24,0.26,0.25,increase,16173,1,0.1279964283261213
US,BROAD,keyword-ba8760,US-Campaign-EA3462,0.05,0.1107136970496126,0.1107136970496126,increase,16162,2,0.0047039017627252
FR,BROAD,keyword-2a21d7,FR-Campaign-008213,0.16,0.26,0.25,increase,16151,0,1565.0
MX,PHRASE,kw-3w-688760,MX-Campaign-717515,0.75,2.01,2.01,increase,16078,0,604.0
US,BROAD,keyword-c6aac4,US-Campaign-793A19,0.1,0.1107136970496126,0.1107136970496126,increase,16066,14,0.0330137699921469
US,BROAD,kw-3w-7d9750,US-Campaign-A24619,0.11,0.1107136970496126,0.1107136970496126,increase,16055,24,0.1320926838168217
CA,EXACT,keyword-01abb6,CA-Campaign-CEC1F3,0.29,0.3397612359550562,0.3397612359550562,increase,16044,2,0.4212575103664213
CA,BROAD,keyword-bd6e03,CA-Campaign-FEC6DE,0.26,0.2935599159074982,0.2935599159074982,increase,16016,4,0.0714188360365271
FR,BROAD,keyword-f27309,FR-Campaign-917F5D,0.1,0.26,0.25,increase,16008,1,0.0332607052336698
FR,BROAD,keyword-48f0e5,FR-Campaign-D1CA79,0.23,0.26,0.25,increase,15944,12,0.1358122617965137
FR,EXACT,kw-3w-758380,FR-Campaign-A55931,0.2,0.2731457431457432,0.25,increase,15932,1,0.3182558696693819
CA,EXACT,keyword-705750,CA-Campaign-19764D,0.31,0.3397612359550562,0.3397612359550562,increase,15921,3,0.191438469152095
FR,EXACT,kw-4w-60ceb3,FR-Campaign-F1F6B4,0.24,0.2731457431457432,0.25,increase,15897,5,0.0266244772042774
UK,EXACT,keyword-814376,UK-Campaign-C5BA23,0.17,0.1729739130434782,0.1729739130434782,increase,15883,3,0.0518685567010309
FR,BROAD,keyword-984e1c,FR-Campaign-317BA9,0.21,0.26,0.25,increase,15873,2,0.1971723928245667
UK,BROAD,keyword-78c1af,UK-Campaign-0319AF,0.1,0.1852514619883041,0.1195223880597014,increase,15865,3,0.1262996301723536
UK,PHRASE,keyword-91111f,UK-Campaign-B37A74,0.15,0.1614092953523238,0.1614092953523238,increase,15864,0,1730.9999999999998
FR,BROAD,kw-3w-6f7860,FR-Campaign-B9995A,0.24,0.26,0.25,increase,15849,0,1401.0
CA,EXACT,kw-5w-bc2c57,CA-Campaign-49962E,0.28,0.3397612359550562,0.3397612359550562,increase,15840,0,2114.0
US,BROAD,kw-3w-31bd1b,US-Campaign-3DB092,0.03,0.1107136970496126,0.1107136970496126,increase,15835,4,0.0369653058380939
CA,BROAD,kw-3w-9e613a,Campaign-8BECC7,0.22,0.2935599159074982,0.2935599159074982,increase,15823,0,151.0
CA,BROAD,keyword-1532a9,CA-Campaign-421214,0.24,0.2935599159074982,0.2935599159074982,increase,15813,0,42.0
FR,BROAD,kw-3w-6d0ba1,FR-Campaign-6A1FFC,0.2,0.26,0.25,increase,15804,0,1524.0
US,BROAD,keyword-5170a5,US-Campaign-34EA99,0.11,0.1107136970496126,0.1107136970496126,increase,15802,5,0.1019687227117567
US,BROAD,keyword-2a2dd8,US-Campaign-34EA99,0.1,0.1107136970496126,0.1107136970496126,increase,15794,2,0.2251801196727317
FR,BROAD,kw-5w-ab940d,FR-Campaign-FD11F3,0.24,0.26,0.25,increase,15788,1,0.3639344262295081
UK,BROAD,keyword-bbd39c,UK-Campaign-2BC433,0.1,0.1852514619883041,0.1195223880597014,increase,15756,10,0.0864191639625882
IT,EXACT,keyword-e7d2cd,IT-Campaign-D706EC,0.12,0.1316693679092382,0.1316693679092382,increase,15749,1,0.0888815463406575
FR,EXACT,kw-3w-ae5c14,FR-Campaign-4BE744,0.2,0.2731457431457432,0.25,increase,15743,1,1.1925391095066185
FR,BROAD,kw-3w-bcc437,FR-Campaign-14AB04,0.24,0.26,0.25,increase,15728,0,2588.0
CA,EXACT,kw-4w-150565,CA-Campaign-4F89EB,0.21,0.3397612359550562,0.3397612359550562,increase,15720,7,0.0911615749060611
FR,BROAD,kw-3w-ae8d0a,FR-Campaign-54C67A,0.23,0.26,0.25,increase,15701,1,0.3981334742032048
FR,EXACT,kw-3w-bc70f8,FR-Campaign-BF5BA2,0.23,0.2731457431457432,0.25,increase,15697,1,0.4338747099767981
US,EXACT,kw-4w-661d40,US-Campaign-E9FD82,0.18,0.2222651261781696,0.2222651261781696,increase,15696,0,3357.9999999999995
DE,BROAD,keyword-cdbaef,DE-Campaign-94134A,0.05,0.184690067214339,0.1017857142857142,increase,15634,5,0.0331652109730594
US,BROAD,kw-4w-1b23f6,US-Campaign-793A19,0.1,0.1107136970496126,0.1107136970496126,increase,15626,64,0.0083312929592553
FR,PHRASE,kw-3w-adf038,FR-Campaign-008213,0.1,0.1539078498293515,0.1539078498293515,increase,15624,0,71.0
US,BROAD,kw-4w-f73c4c,US-Campaign-C811A7,0.11,0.1107136970496126,0.1107136970496126,increase,15613,1,1.013336753013593
FR,BROAD,kw-5w-5a95ac,FR-Campaign-4B3F37,0.24,0.26,0.25,increase,15603,0,2164.0
CA,BROAD,keyword-e42a2b,CA-Campaign-20FB0A,0.25,0.2935599159074982,0.2935599159074982,increase,15566,0,281.0
US,BROAD,keyword-0ee222,US-Campaign-3DB092,0.03,0.1107136970496126,0.1107136970496126,increase,15555,27,0.0626518569940992
ES,EXACT,kw-3w-09ebea,ES-Campaign-166099,0.11,0.13808,0.13808,increase,15550,2,0.0740995115995116
CA,EXACT,kw-3w-453f84,CA-Campaign-1F2521,0.29,0.3397612359550562,0.3397612359550562,increase,15545,9,0.2138439908242333
FR,BROAD,kw-3w-cab953,FR-Campaign-F6E47F,0.18,0.26,0.25,increase,15544,0,1508.0
CA,BROAD,keyword-084978,Campaign-8BECC7,0.24,0.2935599159074982,0.2935599159074982,increase,15542,0,122.0
FR,BROAD,kw-4w-f59d71,FR-Campaign-221E1E,0.23,0.26,0.25,increase,15531,11,0.0241976961066805
FR,BROAD,kw-3w-6dcfab,FR-Campaign-F43E4E,0.17,0.26,0.25,increase,15505,2,0.0518945634266886
US,PHRASE,keyword-4d1859,US-Campaign-6130EE,0.12,0.1604592968007602,0.1604592968007602,increase,15490,2,0.2574776147837683
CA,EXACT,kw-3w-e3df6a,CA-Campaign-A716E2,0.26,0.3397612359550562,0.3397612359550562,increase,15488,7,0.0461116784006019
US,PHRASE,keyword-150448,US-Campaign-4C0F3D,0.08,0.1604592968007602,0.1604592968007602,increase,15487,95,0.0290303128599886
FR,EXACT,keyword-7b25ea,FR-Campaign-08881A,0.24,0.2731457431457432,0.25,increase,15478,0,3199.0
CA,EXACT,keyword-ba00fe,CA-Campaign-126A3B,0.31,0.3397612359550562,0.3397612359550562,increase,15475,4,0.0639538142480802
FR,BROAD,kw-3w-9f8db2,FR-Campaign-CADD7E,0.23,0.26,0.25,increase,15469,0,910.0
IT,PHRASE,kw-3w-0db022,IT-Campaign-587078,0.1,0.112657200811359,0.112657200811359,increase,15458,8,0.0522300140252454
AU,BROAD,kw-3w-8d4fa0,AU-Campaign-FD2C65,0.5,0.7326315789473684,0.5762857142857142,increase,15451,8,0.0802382833870281
UK,EXACT,keyword-61f6cc,UK-Campaign-7DEB83,0.03,0.1729739130434782,0.1729739130434782,increase,15450,3,0.0215794456596258
UK,BROAD,keyword-5359b1,UK-Campaign-0319AF,0.11,0.1852514619883041,0.1195223880597014,increase,15415,6,0.0749294048114178
FR,BROAD,keyword-72db6c,FR-Campaign-925CBB,0.23,0.26,0.25,increase,15413,1,0.5301182893539581
US,EXACT,kw-3w-a6243e,US-Campaign-CC47CC,0.2,0.2222651261781696,0.2222651261781696,increase,15408,1,0.1828390945779961
US,PHRASE,kw-3w-35cfdd,US-Campaign-E12257,0.11,0.1604592968007602,0.1604592968007602,increase,15394,1,0.3196185286103542
AU,BROAD,keyword-b32bfb,AU-Campaign-0CE4BE,0.4,0.7326315789473684,0.5762857142857142,increase,15391,3,0.0883219745809541
ES,BROAD,keyword-91114d,ES-Campaign-4E571A,0.07,0.1474180865006553,0.1186842105263158,increase,15385,1,0.1534868201534868
FR,EXACT,kw-3w-7e7097,FR-Campaign-3C00A1,0.08,0.2731457431457432,0.25,increase,15357,3,0.0170704510897111
ES,BROAD,keyword-3d87aa,ES-Campaign-26F5B7,0.03,0.1474180865006553,0.1186842105263158,increase,15352,3,0.0333427521898841
FR,BROAD,keyword-ca5976,FR-Campaign-A3F0F3,0.23,0.26,0.25,increase,15346,1,0.4308429118773946
DE,EXACT,keyword-9be788,DE-Campaign-FE10CE,0.1,0.153262599469496,0.153262599469496,increase,15345,1,0.6196136701337296
US,EXACT,keyword-f02f49,US-Campaign-A848F6,0.16,0.2222651261781696,0.2222651261781696,increase,15312,6,0.2217363578391181
UK,PHRASE,kw-3w-bdb3e3,UK-Campaign-D5F382,0.1,0.1614092953523238,0.1614092953523238,increase,15304,2,0.2046244091349165
FR,BROAD,keyword-810f38,FR-Campaign-889D8C,0.24,0.26,0.25,increase,15291,0,728.0
IT,EXACT,keyword-ec657d,IT-Campaign-8F8F51,0.13,0.1316693679092382,0.1316693679092382,increase,15276,0,995.0
FR,BROAD,kw-5w-1d7a0e,FR-Campaign-E5C64D,0.2,0.26,0.25,increase,15274,5,0.0852216341382732
ES,BROAD,keyword-8e3325,ES-Campaign-DBDE62,0.1,0.1474180865006553,0.1186842105263158,increase,15265,1,0.5767888307155322
FR,BROAD,keyword-bd38b2,FR-Campaign-2D5E3B,0.18,0.26,0.25,increase,15261,2,0.0598452278589853
US,EXACT,kw-5w-fbfad4,US-Campaign-7F6E53,0.12,0.2222651261781696,0.2222651261781696,increase,15259,10,0.0967382035813616
CA,BROAD,kw-3w-8223a0,CA-Campaign-3DA4C8,0.15,0.2935599159074982,0.2935599159074982,increase,15243,0,147.0
FR,BROAD,kw-3w-3a799b,FR-Campaign-2773CD,0.24,0.26,0.25,increase,15220,1,0.2301410541945063
DE,BROAD,keyword-3a3417,DE-Campaign-F5B69A,0.04,0.184690067214339,0.1017857142857142,increase,15212,1,0.0248468345813478
FR,BROAD,keyword-39f5f5,FR-Campaign-3B48CB,0.2,0.26,0.25,increase,15194,0,480.99999999999994
US,EXACT,kw-4w-d69aee,US-Campaign-9AE6AE,0.22,0.2222651261781696,0.2222651261781696,increase,15180,6,0.1681687629989105
US,EXACT,kw-3w-0c7fc8,US-Campaign-ECEDB5,0.17,0.2222651261781696,0.2222651261781696,increase,15154,2,0.0491040422280872
ES,EXACT,kw-4w-61b6ed,ES-Campaign-59109E,0.12,0.13808,0.13808,increase,15141,5,0.1151605121543885
FR,EXACT,kw-5w-c1e00e,FR-Campaign-D60826,0.22,0.2731457431457432,0.25,increase,15129,1,0.1657631167876504
US,PHRASE,keyword-3824ff,US-Campaign-8486E8,0.14,0.1604592968007602,0.1604592968007602,increase,15104,33,0.066184406265496
CA,EXACT,kw-4w-47e081,CA-Campaign-16D01E,0.32,0.3397612359550562,0.3397612359550562,increase,15099,3,0.3841440540202576
IT,PHRASE,kw-3w-9136a3,IT-Campaign-BCB02F,0.1,0.112657200811359,0.112657200811359,increase,15086,0,1355.0
CA,BROAD,kw-3w-803fe8,CA-Campaign-B24864,0.21,0.2935599159074982,0.2935599159074982,increase,15086,1,0.0223517978620019
US,EXACT,kw-3w-757efa,US-Campaign-8C13D3,0.18,0.2222651261781696,0.2222651261781696,increase,15062,7,0.1301410453952826
CA,EXACT,keyword-1b3463,CA-Campaign-BBE2AB,0.19,0.3397612359550562,0.3397612359550562,increase,15059,2,0.7598975773094346
US,EXACT,kw-3w-c6ba81,US-Campaign-6F087B,0.16,0.2222651261781696,0.2222651261781696,increase,15051,11,0.1027961546906473
US,EXACT,kw-3w-9dcc8f,US-Campaign-393223,0.13,0.2222651261781696,0.2222651261781696,increase,15036,16,0.112741651008104
FR,EXACT,kw-3w-cc1d0c,FR-Campaign-E633B9,0.14,0.2731457431457432,0.25,increase,15029,0,3153.0
DE,BROAD,keyword-6b25a9,DE-Campaign-E416D7,0.06,0.184690067214339,0.1017857142857142,increase,15026,1,0.3428265524625268
FR,EXACT,kw-3w-f6b738,FR-Campaign-5C87DA,0.24,0.2731457431457432,0.25,increase,14978,3,0.0948187644746055
US,BROAD,kw-3w-967249,US-Campaign-3DB092,0.03,0.1107136970496126,0.1107136970496126,increase,14973,5,0.0973157128334752
FR,EXACT,kw-3w-021920,FR-Campaign-62FFB3,0.24,0.2731457431457432,0.25,increase,14955,14,0.031811005204374
FR,EXACT,keyword-278ae7,FR-Campaign-829221,0.24,0.2731457431457432,0.25,increase,14950,7,0.1378744357816988
FR,BROAD,kw-3w-9af877,FR-Campaign-A8E533,0.23,0.26,0.25,increase,14945,2,0.1881013470173187
DE,BROAD,keyword-5945bb,DE-Campaign-E416D7,0.07,0.184690067214339,0.1017857142857142,increase,14941,0,2436.0
UK,BROAD,keyword-580d3e,UK-Campaign-B70AE3,0.08,0.1852514619883041,0.1195223880597014,increase,14938,8,0.0436218067764434
US,BROAD,keyword-09213e,US-Campaign-BA81BE,0.05,0.1107136970496126,0.1107136970496126,increase,14938,16,0.0070902984431962
US,EXACT,keyword-1b82b3,US-Campaign-27E0A7,0.2,0.2222651261781696,0.2222651261781696,increase,14937,2,0.1875045194880324
US,BROAD,keyword-ac1149,US-Campaign-441D58,0.05,0.1107136970496126,0.1107136970496126,increase,14929,2,0.30844382414515
UK,BROAD,keyword-679029,UK-Campaign-120542,0.03,0.1852514619883041,0.1195223880597014,increase,14929,5,0.0208489339061206
UK,BROAD,keyword-80f90e,UK-Campaign-9AFA9F,0.08,0.1852514619883041,0.1195223880597014,increase,14900,1,0.3637379002233805
CA,BROAD,keyword-b2cad1,CA-Campaign-726EF8,0.25,0.2935599159074982,0.2935599159074982,increase,14877,0,67.0
FR,EXACT,kw-3w-9c9bf0,FR-Campaign-E633B9,0.15,0.2731457431457432,0.25,increase,14876,0,2391.0
MX,BROAD,keyword-c9452d,MX-Campaign-E4B24E,0.75,3.557657142857143,3.557657142857143,increase,14870,0,897.0
DE,BROAD,keyword-7b5f09,DE-Campaign-212ACD,0.05,0.184690067214339,0.1017857142857142,increase,14857,3,0.0182965299684542
CA,EXACT,kw-3w-b77453,CA-Campaign-D729A9,0.28,0.3397612359550562,0.3397612359550562,increase,14843,0,6089.0
CA,BROAD,kw-3w-358561,CA-Campaign-425B34,0.28,0.2935599159074982,0.2935599159074982,increase,14836,0,204.0
US,PHRASE,keyword-11b910,US-Campaign-E12257,0.11,0.1604592968007602,0.1604592968007602,increase,14822,0,1106.0
FR,BROAD,kw-3w-b9117f,FR-Campaign-561D4F,0.14,0.26,0.25,increase,14808,0,1371.0
CA,EXACT,keyword-af952d,CA-Campaign-CD1C52,0.21,0.3397612359550562,0.3397612359550562,increase,14805,1,1.7318582411400714
FR,BROAD,kw-3w-3006e5,FR-Campaign-13FBC0,0.2,0.26,0.25,increase,14793,1,0.1532194236230737
CA,PHRASE,kw-3w-58b6e5,CA-Campaign-7F947E,0.26,0.2890287277701778,0.2890287277701778,increase,14787,1,0.5548850829709824
AU,BROAD,keyword-a5b0ae,AU-Campaign-44CA2F,0.42,0.7326315789473684,0.5762857142857142,increase,14783,7,0.1000148214021046
FR,BROAD,keyword-89381e,FR-Campaign-917F5D,0.1,0.26,0.25,increase,14776,1,0.0698416315369716
FR,EXACT,kw-3w-647bd0,FR-Campaign-5A1422,0.24,0.2731457431457432,0.25,increase,14767,1,0.1051815362160189
FR,BROAD,keyword-b00b39,FR-Campaign-CBA906,0.24,0.26,0.25,increase,14765,0,621.0
FR,BROAD,kw-4w-a8971c,FR-Campaign-187561,0.2,0.26,0.25,increase,14760,0,2015.0
DE,BROAD,keyword-7f32fe,DE-Campaign-E416D7,0.08,0.184690067214339,0.1017857142857142,increase,14748,7,0.0199157284877213
FR,BROAD,kw-3w-71858e,FR-Campaign-E27774,0.22,0.26,0.25,increase,14744,12,0.2681421685541305
US,PHRASE,keyword-d6a8bb,US-Campaign-8E1D8D,0.16,0.1604592968007602,0.1604592968007602,increase,14737,2,0.0308615516502357
FR,BROAD,keyword-5c8221,FR-Campaign-9D11C2,0.24,0.26,0.25,increase,14703,4,0.3615741536346451
CA,PHRASE,kw-5w-ca8951,CA-Campaign-A2EAB6,0.27,0.2890287277701778,0.2890287277701778,increase,14701,3,0.0606451873222103
US,BROAD,keyword-9372eb,US-Campaign-3DB092,0.02,0.1107136970496126,0.1107136970496126,increase,14687,6,0.0532780274225141
US,PHRASE,keyword-1c9706,US-Campaign-D59A59,0.13,0.1604592968007602,0.1604592968007602,increase,14675,7,0.1191602564906953
FR,BROAD,kw-4w-154287,FR-Campaign-B2C9E6,0.23,0.26,0.25,increase,14671,4,0.0270000249768963
FR,BROAD,kw-3w-f82e2c,FR-Campaign-23674C,0.24,0.26,0.25,increase,14666,1,0.2415269790774501
FR,PHRASE,keyword-a11262,FR-Campaign-89882C,0.08,0.1539078498293515,0.1539078498293515,increase,14648,0,200.99999999999997
US,EXACT,kw-4w-b8bd6d,US-Campaign-F2ACBE,0.22,0.2222651261781696,0.2222651261781696,increase,14639,6,0.2615989725477604
AU,BROAD,keyword-8b41fa,AU-Campaign-A41611,0.4,0.7326315789473684,0.5762857142857142,increase,14634,6,0.0531162228463753
FR,BROAD,keyword-dd6bc0,FR-Campaign-0DB858,0.17,0.26,0.25,increase,14607,0,2911.0
ES,EXACT,keyword-7e11c8,ES-Campaign-A3C437,0.12,0.13808,0.13808,increase,14606,0,3440.0
FR,BROAD,kw-3w-3f6150,FR-Campaign-CDBE6E,0.2,0.26,0.25,increase,14602,0,728.0
FR,BROAD,kw-4w-e4d20a,FR-Campaign-917F5D,0.08,0.26,0.25,increase,14584,4,0.0163478852670532
IT,BROAD,kw-4w-6862de,IT-Campaign-968910,0.07,0.1387337278106508,0.0997881355932203,increase,14569,0,1569.0
FR,BROAD,kw-3w-7e7097,FR-Campaign-6CA0FF,0.1,0.26,0.25,increase,14552,1,0.0807688665846037
IT,BROAD,kw-3w-1d6438,IT-Campaign-F0F45E,0.07,0.1387337278106508,0.0997881355932203,increase,14538,4,0.0556372673327585
CA,EXACT,keyword-2883bb,CA-Campaign-EC0BC4,0.31,0.3397612359550562,0.3397612359550562,increase,14533,3,0.1487502663865802
US,EXACT,kw-3w-a60100,US-Campaign-F2ACBE,0.22,0.2222651261781696,0.2222651261781696,increase,14530,10,0.1112187197350745
IT,EXACT,keyword-1a4aa7,IT-Campaign-F266FC,0.13,0.1316693679092382,0.1316693679092382,increase,14507,1,0.8219116991229375
DE,BROAD,keyword-728583,DE-Campaign-809233,0.1,0.184690067214339,0.1017857142857142,increase,14504,1,0.5472384871023896
CA,BROAD,keyword-93bfe7,CA-Campaign-A2310F,0.18,0.2935599159074982,0.2935599159074982,increase,14452,1,0.0346907993966817
US,BROAD,kw-5w-d89630,US-Campaign-467444,0.11,0.1107136970496126,0.1107136970496126,increase,14436,3,0.977723323680107
US,EXACT,keyword-a964f1,US-Campaign-81C4F5,0.2,0.2222651261781696,0.2222651261781696,increase,14429,2,0.1314418066010422
AU,BROAD,keyword-dfdd6c,AU-Campaign-E11CA1,0.45,0.7326315789473684,0.5762857142857142,increase,14424,1,0.0715948390529396
IT,BROAD,keyword-f02c8f,IT-Campaign-0E4350,0.03,0.1387337278106508,0.0997881355932203,increase,14415,4,0.0152798163411237
FR,PHRASE,kw-3w-7e7097,FR-Campaign-3C00A1,0.08,0.1539078498293515,0.1539078498293515,increase,14405,1,0.1068476249228871
DE,BROAD,keyword-9d0257,DE-Campaign-E416D7,0.07,0.184690067214339,0.1017857142857142,increase,14403,0,2272.0
IT,PHRASE,keyword-41c80b,IT-Campaign-1B0BEA,0.03,0.112657200811359,0.112657200811359,increase,14392,0,182.0
CA,BROAD,kw-3w-64fb2f,CA-Campaign-B38414,0.15,0.2935599159074982,0.2935599159074982,increase,14389,0,141.0
IT,BROAD,keyword-e4d507,IT-Campaign-A162B7,0.08,0.1387337278106508,0.0997881355932203,increase,14387,0,3871.0
CA,EXACT,keyword-9ae2e7,CA-Campaign-5ECCE5,0.18,0.3397612359550562,0.3397612359550562,increase,14360,0,7895.0
FR,EXACT,keyword-ef838f,FR-Campaign-F654D9,0.23,0.2731457431457432,0.25,increase,14356,1,0.1655655770666973
US,BROAD,kw-4w-2b2023,US-Campaign-21EDE1,0.03,0.1107136970496126,0.1107136970496126,increase,14342,15,0.0017345364270717
CA,BROAD,keyword-82ff36,CA-Campaign-AB4795,0.29,0.2935599159074982,0.2935599159074982,increase,14336,3,0.0210662080825451
FR,BROAD,kw-3w-7a5215,FR-Campaign-77C924,0.21,0.26,0.25,increase,14332,0,2981.0
CA,EXACT,kw-3w-8448bc,CA-Campaign-F63667,0.2,0.3397612359550562,0.3397612359550562,increase,14323,0,1753.9999999999998
IT,BROAD,keyword-0faff9,IT-Campaign-0E4350,0.03,0.1387337278106508,0.0997881355932203,increase,14320,4,0.0195515763697581
US,BROAD,kw-3w-0ab9e2,US-Campaign-CDC5DB,0.11,0.1107136970496126,0.1107136970496126,increase,14296,6,0.2304812052069621
FR,BROAD,kw-5w-9a92d1,FR-Campaign-925CBB,0.23,0.26,0.25,increase,14293,1,0.5390984360625575
FR,EXACT,keyword-dee648,FR-Campaign-BB8A13,0.24,0.2731457431457432,0.25,increase,14291,1,0.1279810398459487
US,EXACT,kw-3w-f333aa,US-Campaign-3B0220,0.15,0.2222651261781696,0.2222651261781696,increase,14282,5,0.231087889531629
UK,EXACT,keyword-19462d,UK-Campaign-FA07FE,0.1,0.1729739130434782,0.1729739130434782,increase,14271,1,0.445113478462251
US,PHRASE,keyword-16264b,US-Campaign-5BFEF9,0.08,0.1604592968007602,0.1604592968007602,increase,14243,3,0.0911176663389052
US,EXACT,keyword-10ffdc,US-Campaign-A1A38D,0.21,0.2222651261781696,0.2222651261781696,increase,14238,6,0.0326532834791447
US,PHRASE,keyword-0251d7,US-Campaign-7C1156,0.1,0.1604592968007602,0.1604592968007602,increase,14236,2,0.1164853182292443
ES,BROAD,keyword-0e78a3,ES-Campaign-4E571A,0.09,0.1474180865006553,0.1186842105263158,increase,14205,1,0.1349502487562189
US,BROAD,keyword-061fd3,US-Campaign-5C5BCD,0.08,0.1107136970496126,0.1107136970496126,increase,14189,1,0.3520719311962471
US,BROAD,keyword-6848d7,US-Campaign-4249C3,0.08,0.1107136970496126,0.1107136970496126,increase,14177,0,386.0
ES,BROAD,kw-3w-336105,ES-Campaign-EE4793,0.09,0.1474180865006553,0.1186842105263158,increase,14170,0,896.0000000000001
IT,EXACT,keyword-20488d,IT-Campaign-A4A69E,0.11,0.1316693679092382,0.1316693679092382,increase,14165,1,0.6861388153877468
CA,EXACT,kw-3w-ae067a,CA-Campaign-893106,0.24,0.3397612359550562,0.3397612359550562,increase,14164,1,0.6070201276386843
IT,BROAD,kw-3w-0b61b8,IT-Campaign-93ABA6,0.08,0.1387337278106508,0.0997881355932203,increase,14154,2,0.0799016594960049
FR,BROAD,keyword-f7ec6a,FR-Campaign-94336B,0.23,0.26,0.25,increase,14128,8,0.2244386476395069
FR,BROAD,kw-5w-065ec7,FR-Campaign-838EFA,0.16,0.26,0.25,increase,14127,5,0.0814390750406914
FR,BROAD,kw-3w-8062d1,FR-Campaign-47DB5C,0.23,0.26,0.25,increase,14125,17,0.0384423535521254
US,EXACT,keyword-1b1427,US-Campaign-7A5D00,0.19,0.2222651261781696,0.2222651261781696,increase,14125,2,0.0115228077593953
DE,EXACT,keyword-deee13,DE-Campaign-42F881,0.13,0.153262599469496,0.153262599469496,increase,14115,4,0.195884010414809
US,BROAD,keyword-9be117,US-Campaign-3DB092,0.02,0.1107136970496126,0.1107136970496126,increase,14109,0,136.0
FR,EXACT,kw-3w-4d67f1,FR-Campaign-4F4BC1,0.24,0.2731457431457432,0.25,increase,14093,3,0.1276572146844615
UK,BROAD,keyword-939aa3,UK-Campaign-B70AE3,0.08,0.1852514619883041,0.1195223880597014,increase,14088,4,0.0515170423523906
US,EXACT,kw-3w-35678a,US-Campaign-09ACAF,0.16,0.2222651261781696,0.2222651261781696,increase,14086,4,0.24395274049217
FR,PHRASE,keyword-10f43d,FR-Campaign-1D0880,0.14,0.1539078498293515,0.1539078498293515,increase,14082,5,0.0328170377541142
AU,BROAD,keyword-bd4541,AU-Campaign-2694F9,0.48,0.7326315789473684,0.5762857142857142,increase,14080,10,0.0627962085308056
FR,BROAD,kw-3w-bab7fc,FR-Campaign-88993A,0.22,0.26,0.25,increase,14079,4,0.0592444931725306
FR,BROAD,kw-5w-8eca35,FR-Campaign-898D7A,0.08,0.26,0.25,increase,14070,1,0.1382034932076518
IT,EXACT,keyword-356e42,IT-Campaign-0582F0,0.12,0.1316693679092382,0.1316693679092382,increase,14069,3,0.0589933562906535
FR,EXACT,kw-3w-e09667,FR-Campaign-17095F,0.23,0.2731457431457432,0.25,increase,14065,0,1308.0
FR,BROAD,kw-3w-7d08b7,FR-Campaign-BC697D,0.2,0.26,0.25,increase,14064,4,0.0664060150375939
US,BROAD,kw-3w-59f12a,US-Campaign-E96E80,0.11,0.1107136970496126,0.1107136970496126,increase,14061,9,0.0680878352977598
DE,BROAD,kw-3w-f55309,DE-Campaign-349C15,0.1,0.184690067214339,0.1017857142857142,increase,14054,1,0.5262488646684832
FR,EXACT,kw-3w-a88e08,FR-Campaign-E16D41,0.24,0.2731457431457432,0.25,increase,14040,0,1876.0
US,EXACT,keyword-3825bd,US-Campaign-748F02,0.16,0.2222651261781696,0.2222651261781696,increase,14039,0,2048.0
CA,EXACT,keyword-4a5501,CA-Campaign-D18343,0.18,0.3397612359550562,0.3397612359550562,increase,14030,2,0.2073869820767723
IT,BROAD,kw-3w-ed773a,IT-Campaign-F0F45E,0.08,0.1387337278106508,0.0997881355932203,increase,14025,7,0.0215842447937702
DE,BROAD,keyword-2021d7,DE-Campaign-9707EB,0.1,0.184690067214339,0.1017857142857142,increase,14021,4,0.3812923523717328
FR,EXACT,kw-3w-f6b738,FR-Campaign-FD6DC9,0.22,0.2731457431457432,0.25,increase,14007,3,0.100802710661127
